Date,Tweet
2021-12-30 16:58:44+00:00,"Rep. Nancy Pelosi just disclosed purchases of call options in:
$MU (over $250k of options; $50 strike; expiring 9/16/22)
$GOOG (&gt;$500k; $2000; 9/16/22)
$RBLX (&gt;$250k; $100; 12/20/21)
$CRM (&gt;$500k; $210; 1/20/23)
$DIS (&gt;100k; $130; 9/16/22)

More data at: https://t.co/Ryg3Amk7L5"
2021-12-30 15:33:28+00:00,"Pelosi bought:

- 100 $CRM $210 calls 01/20/2023
- 30 $CRM $210 calls 01/20/2023
- 50 $DIS $130 calls 09/16/2022
- 10 $GOOG $2000 calls 09/16/2022
- 100 $MU $50 calls 09/16/2022
- 100 $RBLX $100 calls 01/20/2023

She's playing options almost exclusively.

Incredible."
2021-12-30 15:00:09+00:00,"🚨 BREAKING: The famous #options trader, Nancy Pelosi, buys millions of dollars in call options in $GOOG, $MU, $RBLX, $CRM and $DIS. Any comments about her trades? 😎 #Retweet https://t.co/WbRpGJ4ZWo"
2021-12-30 14:50:38+00:00,"🚨BREAKING🚨

Nancy Pelosi buys millions of dollars in call options in $GOOG, $RBLX, $DIS, and more.

She literally bought the dip.

Link: https://t.co/lodTLftEbF"
2021-12-30 14:34:14+00:00,"Congressman Pelosi said to be buyer of millions of dollars of call options in my stocks $DIS and $GOOG 

I gave 2800 now 300 and at 148 now 156 

She’s the reason behind all this and I was thinking am some sort of genius 🙄🙄"
2021-12-30 14:14:05+00:00,"Breaking: Nancy Pelosi buys millions of dollars in call options in $GOOG, $RBLX, and $DIS, among others. (Report edited and condensed). https://t.co/8r6iTPYvqy"
2021-12-30 11:13:03+00:00,"$ARKK continues to sell down its $TSLA stake (8.2% after last night), and add to more frothy names like $TDOC, $CRSP, and $TWOU. Our strategy has been the opposite, with increased % to higher quality growth like TSLA and $GOOG, as investors worry about Covid and higher int rates. https://t.co/xnKSejRnVm"
2021-12-30 00:46:34+00:00,goog morning !🌼🌼 https://t.co/c2RhzVIcRD
2021-12-29 18:32:14+00:00,"$GOOG: This is an extraordinary business. Sometimes a huge business can still grow a lot. The winner taking (almost) all of the revenue means a downturn can be good in the long-run. When you grow revenue so strongly and your margins are wide, good things will happen."
2021-12-29 13:56:25+00:00,"Customer acquisition has become so costly that starting/buying your own media company is now an economically viable growth strategy.

Thanks $goog $fb."
2021-12-29 02:47:39+00:00,"$APPS forward P/E is 27 with, at minimum, 30% growth for this next year.

From a valuation/profitability perspective, it's a screaming buy

Especially after Google $GOOG news

Very bright future, great investment, better CEO"
2021-12-28 21:08:07+00:00,"Alright, an early 13-F for you. By position size:
$GOOG
$RICK
$CSU.TO
$TDG
$FB
$V
$ATTO
The above constitutes ~70% of my capital base. Activity was trimming $FB and putting cash into $TDG/ $GOOG/ $ATTO/ $V"
2021-12-28 14:18:24+00:00,"$APPS partners with $GOOG

The “Google risk” was one of the few risks that a viewed as high impact for Digital Turbine but it’s probability of occurrence just plummeted

Huge news. Nothing stopping $APPS from becoming one of my core positions now

https://t.co/EAqPYRKHyg"
2021-12-28 13:49:31+00:00,"Digital Turbine’s $APPS announcement with $GOOG allows them to expand to other devices outside of mobile. This is a bigger deal than many think and will directly impact the future top/bottom line. 

$APPS long"
2021-12-28 13:43:20+00:00,"I have a bold prediction for 2022 🚨

Since I believe Big Tech companies $AAPL $MSFT $GOOG $AMZN $TSLA $NVDA are in the bubble, they will significantly underperform in 2022.

It will be the year of small-cap, high-growth companies.

Do you agree?"
2021-12-28 12:42:17+00:00,"Probably Nothing. Just Google and Chainlink powering $Link Nodes in $GooG Clouds as a network operator, offering its infrastructure to helping WEB3 Blockchain companies scale. Just $Link helping companies scale to the massive network effects. 

https://t.co/NYI6jHkZip"
2021-12-28 07:38:53+00:00,COCKTAIL SMELLS GOOG https://t.co/Vw8Ikl6WVs
2021-12-28 03:03:26+00:00,$GOOG $AMZN both in daily and weekly squeeze.. you know what’s coming.. money
2021-12-27 22:43:46+00:00,"Have a look at $GOOG, @1charts6. I may have found a wick play that meets my criteria! https://t.co/vI86HD5JWj"
2021-12-27 14:01:45+00:00,"Last weekly watchlist of the year, enjoy! $INVE,$QLYS, $FTNT,$VRSN,$WST,$PKI,$AVTR,$DHR,$WFG,$VVV,$PZZA,$SLAB,$DDOG,$GOOG,$UAN,$MCO,$VMC,$EXP,$OAS,$BJ,$DLTR,$NSC,$FLL,$TXT,$KLAC,$NXPI,$GDYN"
2021-12-25 19:40:07+00:00,"HEY
 cchristmas

holiday boys and girls
                     i nap
i did 
        goog time 
but now
         i am arise
and 
https://t.co/2nhXFMmRo9
seriously kenshi is so fkin good pls watch stream soon"
2021-12-23 17:22:56+00:00,"Huge winners this week (most BOT when all sold):

S&amp;P500 4525 to 4725

$MSFT 300 to 335 

$TSLA 899 to 1066

$GOOG 2800 to 2975 

$ARKK 97 to 99 $BUZZ 23 to 24 

$AMZN 3300 to 3450 

Many more .. 

$SPY $SPX 

Sign off for now.."
2021-12-23 15:07:19+00:00,$PTON at $12 billion...at this point its bad business for $LULU $AAPL or $NKE not to make a move on the company and dare I say $GOOG or $NFLX...I mean if not now when (no position in peloton for moment)
2021-12-23 04:13:28+00:00,"Picture: If you like it, just buy it. Even you don't buy it today, you will buy it later anyway.

P'Kwang: 🥲

Gun: Goog, good, good na https://t.co/4iaQbkMk5h https://t.co/dtGy6suj8U"
2021-12-22 11:54:56+00:00,"My recent mega cap winners (this week) 

$AMZN 3300 now 3410 

$GOOG 2800 now 2885

$TSLA 899 now 970"
2021-12-21 19:28:38+00:00,Alphabet $GOOG comienza a monetizar Google Maps. Long Google. https://t.co/HvetZcStft
2021-12-21 18:01:28+00:00,"I thought 💭 long and hard ..

And I arrived at conclusion that $GOOG is the best meta verse stock 

Now $2880"
2021-12-21 04:53:57+00:00,'Bitching about Web3 while a Web2 tycoon' is the new 'I got rich off FB/GOOG/AMZN but I'm going to tell you how it's evil without giving any of it back'.
2021-12-20 23:50:15+00:00,"Stocks that were cheap today: 

$TSLA 899

$AMZN 3300

$GOOG 2800"
2021-12-20 16:39:48+00:00,"Tremendous sale on $GOOG now 2800 $AMZN now 3300 

Quality names getting wrecked… 

Mistakes were made …"
2021-12-20 16:25:35+00:00,"$NVDA is not just a GPU provider. In the last few years, it has developed into an AWS-like computing platform. 

Never thought that the Big Tech players like $AMZN, $GOOG, $MSFT could be intimidated by any company. 

But I really think they should fear $NVDA."
2021-12-20 03:18:34+00:00,"🚨 $GOOG 🚨

Extremely bearish flow (96% 🐻). 50M+ OTM 2300P 🤯

California Civil Rights Regulator Investigating Google's Treatment of Black Female Workers

In a penant on W/D, bearish RSI divergence on weekly. Squeeze momentum downside 

Flow @unusual_whales https://t.co/HqgHJ3RHvh"
2021-12-19 16:45:21+00:00,"""65% of the companies in the NASDAQ are below their 200 DMA"" -- Sven Henrich of @NorthmanTrader 

There's a widespread bear market going on in stocks, but we don't see it yet b/c a few big firms like $aapl $goog $msft prop up the indices

If those falter? Look out below..."
2021-12-18 19:51:56+00:00,"IMO $GOOGL is the cheapest stock of all BIG tech stocks 

Their YouTube business alone is with 1 trillion dollars 💸 

Now ~ 2800

Follow me below for my TOP 5 2022 stocks + idea..

$GOOG

https://t.co/ILXiW73IKJ"
2021-12-18 14:07:04+00:00,"Bill Miller 1 min pitches  $BABA $AMZN $GOOG $FB $UBER $BAC $COF $GM $SPLK $VRM $TEVA $BTC $TUP

https://t.co/TCO56ZNbiC"
2021-12-17 20:21:13+00:00,thanks for goog year :D https://t.co/peQmIILK0A
2021-12-17 13:43:22+00:00,"Lot of fund are rebalancing, portfolios become too big with few names like $AAPL, $GOOG , $TSLA

By law these funds must wind down!

This is not necessarily the end of these stocks, if anything $GOOG at 2800, $MSFT 300 is cheap!

When funds liquidate, little guy can wet his beak."
2021-12-17 05:02:06+00:00,"1) Best business you own regardless of valuation?
2) Cheapest thing you own regardless of quality?
3) Business you own that you think is most misunderstood/mis-valued?
(Don’t pump your microcap)

I will go first: 
GOOG
MO
ROKU/MO"
2021-12-17 02:02:58+00:00,"Defensive stocks like $PG $CLX $PFE while making new highs just don’t have the size to support and absorb S&amp;P500 selling.. 

Tech stalwarts like $NVDA $GOOG $TSLA have to rise again 

Else S&amp;P500 is finished. Doesn’t matter what any one else says. 

S&amp;P500 = Big Tech.

Now 4667."
2021-12-16 17:02:47+00:00,"10 Stocks I Am Buying in 2022:

🔋 $TSLA
🍎 $AAPL
💻 $MSFT
💾 $NVDA
💾 $AMD
🛍 $AMZN
🛒 $COST
🎢 $DIS
🖥 $GOOG
💰 $SQ"
2021-12-15 16:58:17+00:00,"[VIDEO] Best Trading Ideas for December 2021 | Top 10 US Stocks (NYSE / NASDAQ). We review stock tickers $AAPL, $MSFT, $GOOG, $AMZN, $TSLA, $FB, $NVDA, $BRK.A, $JPM, $UNH. 

#stock #nyse #nasdaq #StockMarket #TRADINGTIPS #wallstreetbets 

https://t.co/2bXN7aLx4G"
2021-12-15 16:25:12+00:00,"PELOSI SAYS LAWMAKERS AND SPOUSES SHOULD BE ABLE TO BUY AND #TRADE #STOCKS

(and ofc #YOLO into #Options)

$SPY $QQQ $AAPL $MSFT $FB $AMZN $TSLA $AMD $NVDA $TWTR $GOOG $GOOGL

👇👇👇👇 @OpenOutcrier 👇👇👇👇 https://t.co/BPZhu6TF3T"
2021-12-14 17:06:28+00:00,"A comparison of the R&amp;D spend in % of the Revenue of: $AAPL, $FB, $MSFT, $GOOG.

$FB is outspending others with an R&amp;D/Revenue of over 20%. If $FB lowered the spend to align with $MSFT/ $GOOG (12%), profit would increase by $10B, yet $FB is still the one with the lowest multiple. https://t.co/NH40dUDZzQ"
2021-12-14 16:13:08+00:00,Breaking: Not only is @elonmusk selling $TSLA but he’s also selling $GOOG and the rest of the market too…
2021-12-14 01:03:48+00:00,"If S&amp;P500 market holds after Powell, this $GOOG stock is very nice 😊 

I gave at 1800 now 2950 (see below) 

I think this thing makes a run for 3250 

Agreed?

https://t.co/ezA2jBoIJQ"
2021-12-13 21:50:30+00:00,"T/ae: you know what to do
Goog: https://t.co/3yD8CGCtWJ https://t.co/4QV6j8WCZq"
2021-12-13 17:35:15+00:00,"""....and lastly, thank you for having eyeballs it means a lot to me and Goog  quite honestly...""

#jikook
#UCanSeeJikookAreRealWithEyeballs https://t.co/69G3yra4dc"
2021-12-13 02:26:40+00:00,I don't think I've ever observed a large cap stock rise by 70% in a year while the earnings multiple actually contracted: $GOOG https://t.co/sTskZzx83B
2021-12-12 19:49:43+00:00,""" If I allocate $1 into the SPY ETF: This is what happens - 6.3 cents to MSFT, 6 cents to AAPL, 4.4 cents to GOOG/L, 4 cents to AMZN, 2 cents to TSLA, 2 cents to FB/MVRS, 25 cents every $1 “Equity Allocation” goes into these 6 stocks. Apple is larger than Germany."" - Goldman"
2021-12-12 17:48:56+00:00,"shocker. 💅 makes sense tbh....

one of us! one of us!
(which one of you is unironically eric's alt? 🧐)

Guardrails for #AI

Chainlink $LINK #CCIP #BurningMan #FutureMoneky @google @GoogleCloudTech $GOOG https://t.co/YDg7d7c6Rn"
2021-12-11 23:14:20+00:00,My hurdle rate is $GOOG.
2021-12-11 16:56:19+00:00,"Fun Facts to Know and Tell Your Friends: 64% of the 23% YTD gain in the  NASDAQ Composite (3780 stocks) is accounted for by just 5 stocks - $MSFT, $GOOG, $AAPL, $NVDA, and $TSLA."
2021-12-11 11:14:59+00:00,Goog read! @vanessa_vash https://t.co/TPRqohvF8K
2021-12-10 00:48:53+00:00,$Goog CEO Eric Schmidt invest $20 Billion of his own money into Chainlink.
2021-12-08 18:09:30+00:00,"Backing out net cash for both, $AAPL is trading at ~30x NTM P/E while $GOOG trades around 20x core + value of cloud.

Does this make sense to literally anyone? lol"
2021-12-08 14:09:27+00:00,"$ROKU and $GOOG $GOOGL reach a deal. Anthony Wood, you are fantastic!

https://t.co/X9CcRG1BSy"
2021-12-08 13:02:13+00:00,Goog good👍🏼 https://t.co/cKxOrLHpP4
2021-12-07 18:49:21+00:00,"@IamNomad That sounds almost as stupid as someone with Google logos on their profile picture calling themselves MrGoog constantly tweeting “GOOG is the only equity worth holding, others are a total scam, AAPL earnings are fake and founder is a scammer who died and was replaced with worse”."
2021-12-07 11:39:44+00:00,"The market is only down slightly from the peak, yet the percentage of #Nasdaq stocks down 20% and 50% from peaks is similar to the 2018 #Fed #TaperTantrum. 
Thank you to $MSFT, $AAPL, $NVDA and $GOOG for holding up the $QQQ. (Those 4 account for 70% of $SPY return in last 6-mths) https://t.co/y7t0u3iAIh"
2021-12-07 07:02:07+00:00,"""Yes, yes I can confirm that me &amp; the Googster are married it was last December at a small Busan pub, with cocktails, a light supper, &amp; about 90 guests. We are deliriously happy except when Goog spins me 'round too quick but even then, it's sorta exciting in a bitey kinda way."" https://t.co/jlgKRnMOf0"
2021-12-06 22:38:47+00:00,@ShahZaMk u did goog https://t.co/CYqEWpOC8r
2021-12-06 16:30:57+00:00,"Google at 25x 2022 estimates. And included for free,  a balance sheet sent from heaven.  $GOOG"
2021-12-04 17:30:39+00:00,"Here’s what has happened this year:

GOOG: +64% 

BTC: +63%

AAPL: +25%

S&amp;P 500: +23%

FB: +14%

AMZN: +7%

Get off your stock app. Relax and go take a walk outside. 

Returns in 2021 have been great."
2021-12-03 09:00:52+00:00,"Case for $ROSE going parabolic. Mainnet out, EVM compatible dex in few weeks, partnerships outside crypto include Meta, Google and unreleased Big Pharma company.  Privacy-first DeFi, scalability and tokenizing your data is what Oasis Network is about. $goog $fb $sol $luna $kda https://t.co/7dXBkMUI3n"
2021-12-02 21:32:16+00:00,"$PLTR What we need is a public announcement of a long term partnership with one of the big tech ( $AMZN $GOOG $MSFT $MVRS $AAPL or $TSLA )

We know some have been using Foundry. Now, let’s have the same PR as the Kinder Morgan one

It would put some respect to $PLTR product in WS"
2021-12-02 03:37:38+00:00,JK IS WEARING THESE GLASSES HE LOOKS SO FUCKING GOOG
2021-12-02 01:33:57+00:00,"By popular request, companies with high margins and high profitability are: 
$AAPL
$NVDA
$FB
$MSFT
$ADBE
$ADSK
$ENPH
$ETSY
$V
$GOOG
Soon $TSLA (high gross but not net yet)."
2021-12-01 21:44:49+00:00,Between Facebooks disaster of meta and some crazy stock symbol. And now Block. WTF. It’s like these tech people live in some weird vortex. Hello. Google will always be google. Learn from these errors. $sq $fb $goog
2021-12-01 00:13:33+00:00,"Nasdaq composite is off its ATH by just 3.2%, mostly because AAPL, MSFT, GOOG, NVDA and ADBE have held up.

BUT 66% OF NASDAQ STOCKS ARE IN A BEAR MARKET
35% HAVE LOST MORE THAN 50% SINCE THEIR ATH

Breadth is usually a leading indicator of trend.

Watch out! https://t.co/wZ1FwPO0N3"
2021-11-30 19:00:39+00:00,"Sitting here watching Misha and the boys finally play with @Ceb

Vibing hard
#GOOG https://t.co/siiLCnv7oj"
2021-11-29 16:39:06+00:00,$GOOG is up 70% this year and the NTM P/E has contracted https://t.co/8Yxp6O3aiZ
2021-11-27 11:02:31+00:00,"The last generation had $AMZN $GOOG $NFLX $AAPL $NVDA $NKE $SBUX

What will be the next mega companies for the this generation? My opinion:

$TSLA 
$ABNB
$UBER
$SQ
$SPOT
$SNOW
$MRNA

What do you guys think?"
2021-11-26 12:01:25+00:00,"Just bought some $BA, more $TSLA, $COIN, $BABA, $WYNN, $LVS, $GOOG and looking at couple others."
2021-11-23 23:22:46+00:00,"Consortium of 70 Japanese companies including 3 megabanks are to begin experimental launch of a digital currency.

Jasmy ( $JASMY ) know’s data is what makes the likes of Alphabet ( $GOOGL, $GOOG ), Meta aka Facebook ( $FB ), Microsoft ( $MSFT ) so profitable.

$0.20 now, PT $15"
2021-11-23 17:26:48+00:00,"The reason am not bearish yet is look at all these stocks like AAPL, GOOG, FB etc 

Even at S&amp;P500 4650, these stocks barely have any PE 

Most are 28-30 range 

After spending 10 trillion dollars last year, AAPL is cheap at 160. FB is cheap at 340. These stocks are cash cow 🐮"
2021-11-22 15:51:39+00:00,"I got all shades of Leo in my Tech/Growth portions of my 2 portfolios right now.

😎 $AAPL $AMZN $GOOG $CRM $ETSY $TTD $ZS $ANET $DDOG $NET $SHOP $ZI

😐 $FB $NOW $DOCU $MELI $VEEV $ABNB $AFRM $CRWD $OKTA $PAYC $SE $SNOW $SQ $U

🥴 $PINS $TDOC $FVRR $PTON $PYPL $ROKU $TWLO $UPST https://t.co/TVOPc165Rs"
2021-11-22 12:36:20+00:00,"Morning News
$ATVI $BABA $GOOG $AMZN $AAL $AAPL $BA $F $GM $TSLA $DIS https://t.co/Xcqr4M0HmE"
2021-11-21 20:34:16+00:00,"on a lighter note
              i had a really good time
it was lovely seeing everyone again after so long

    twitch london is a v goog time
       but pLEASE
        kewo just wanted a gin and tonic
 please dont push
        drin k queue 
i nEEDED GIN"
